participant,sex,age,relat,income,DS_Inst,DS1,DS2,DS3,DS4,DS5,DS6,DS7,Target,Value,Alex_inst,Alex_height,Alex_weight,Alex_age,Alex_wealth,Alex_intelligent,Alex_attractive,Alex_kind,Alex_honest,Alex_care,comfort_inst,comf1,comf2,comf3,comf4,comf5,comf6,comf7,comf8,comf9,comf10,WTR_INST,75_109,75_94,75_79,75_64,75_49,75_34,75_19,75_4,75_-11,75_-26,19_28,19_24,19_20,19_16,19_12,19_9,19_5,19_1,19_-3,19_-7,46_67,46_58,46_48,46_39,46_30,46_21,46_12,46_2,46_-7,46_-16,English_Exclude
615,1,32,2,5,1,5,4,3,4,4,4,4,1,1,1,10,13,21,8,7,5,9,9,8,1,1,2,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
621,2,32,1,11,1,5,4,3,4,4,4,3,40,0,1,7,5,8,7,8,9,2,2,6,1,3,1,4,1,1,3,4,1,3,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
648,1,32,2,6,1,4,4,3,2,3,3,5,36,0,1,5,9,8,8,5,6,2,3,2,1,3,2,3,2,3,2,3,2,3,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
671,2,32,1,8,1,4,5,3,7,3,7,3,19,1,1,7,7,16,9,9,10,10,9,10,1,3,3,3,3,3,4,4,3,3,3,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
675,1,32,1,12,1,6,6,6,5,7,6,7,34,0,1,8,9,11,9,10,9,10,11,8,1,6,6,5,5,6,6,5,7,7,7,1,1.55,0,0,0,0,0,0,0.15,-0.05,-0.25,1.55,0,0,0.95,0.75,0,0.35,0.15,-0.05,-0.45,1.55,0,0,0,0.75,0,0,0.15,-0.05,-0.25,1
704,2,32,1,18,1,5,4,3,5,6,7,7,38,0,1,7,4,11,3,5,6,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
727,2,32,1,17,1,5,4,3,5,5,5,6,4,1,1,11,7,15,8,8,6,10,9,9,1,4,3,4,3,2,3,5,2,4,3,1,1.55,0,1.15,0.95,0,0.55,0.35,0.15,-0.05,-0.25,1.55,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,1.35,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
738,1,32,1,4,1,4,3,4,4,3,4,5,23,0,1,6,10,20,4,5,2,5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
756,2,32,1,13,1,7,3,3,4,4,7,5,39,0,1,9,3,12,5,2,9,1,1,3,1,3,3,4,1,1,3,4,1,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,1.35,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
808,1,32,1,18,1,5,4,3,4,6,3,5,20,1,1,12,9,12,6,7,8,9,8,7,1,4,2,3,2,5,4,3,2,4,4,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0
876,2,32,1,12,1,5,6,4,5,4,5,4,31,1,1,5,5,12,6,7,6,9,9,10,1,5,4,2,2,3,4,4,3,4,1,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.45,0
899,2,32,1,18,1,6,6,5,5,7,7,7,10,1,1,10,8,10,7,9,7,10,10,3,1,1,2,2,1,2,1,2,1,1,2,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0,0.35,0.15,-0.05,-0.25,0
1,2,31,1,17,1,6,5,5,5,4,5,7,1,0,1,10,15,24,7,8,3,1,1,3,1,4,1,4,1,3,2,5,1,3,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
3,3,31,2,1,1,6,4,6,6,7,1,2,28,1,1,6,4,22,9,6,2,11,11,8,1,7,1,4,2,7,1,7,5,7,2,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0,0,0.35,0.15,-0.05,-0.25,0
14,2,31,1,7,1,2,1,1,2,1,1,1,31,1,1,9,6,14,7,8,8,8,9,10,1,6,6,6,6,6,6,6,6,6,6,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
15,1,31,1,8,1,7,7,5,5,4,7,7,17,1,1,13,9,13,6,9,8,9,9,9,1,4,2,2,3,1,4,4,1,4,1,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
44,1,31,1,22,1,6,5,5,6,7,7,7,23,1,1,8,8,11,1,6,3,8,9,11,1,2,1,2,1,7,6,4,1,2,4,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
106,2,31,1,20,1,5,4,5,3,6,4,4,20,1,1,15,12,13,7,8,9,9,10,9,1,7,7,7,4,7,6,7,6,7,7,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
118,1,31,2,9,1,7,6,7,6,6,5,3,28,1,1,8,2,18,7,7,5,9,10,9,1,5,5,6,3,6,5,7,5,6,6,1,0,1.35,0,0,0,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0,0.35,0.15,-0.05,-0.25,0
149,1,31,1,8,1,7,3,5,4,3,4,6,13,0,1,11,10,9,7,7,6,1,2,2,1,3,4,3,2,3,2,3,3,3,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
154,2,31,2,8,1,5,4,4,2,4,4,5,33,0,1,5,5,8,6,6,8,3,3,6,1,4,3,3,2,3,5,3,3,2,5,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0
283,2,31,1,10,1,6,6,6,4,5,6,7,35,1,1,7,5,11,8,9,6,9,9,9,1,3,3,4,1,2,3,6,2,4,3,1,0,0,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
296,1,31,2,8,1,5,3,2,5,5,2,3,9,1,1,7,11,27,6,9,5,8,9,9,1,1,3,2,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
299,1,31,2,7,1,6,4,4,5,4,3,6,17,1,1,13,9,10,6,7,7,10,9,8,1,3,4,1,1,1,5,3,3,3,2,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
323,1,31,2,13,1,7,3,4,5,4,3,6,33,1,1,7,4,11,6,9,8,11,11,10,1,3,1,2,2,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,1.55,0,0,0,0,0,0.35,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
373,1,31,1,20,1,6,3,4,5,3,3,6,19,0,1,12,12,10,7,6,7,4,3,3,1,3,1,2,1,1,1,2,3,2,3,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
449,2,31,1,5,1,5,4,4,3,4,5,5,24,1,1,7,6,17,7,8,5,10,10,11,1,3,2,5,2,1,3,5,3,2,5,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0
452,1,31,2,6,1,6,6,4,4,5,7,7,1,0,1,11,15,19,9,7,2,2,2,1,1,1,1,2,1,2,1,3,2,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
507,2,31,1,17,1,7,7,4,5,4,7,5,1,0,1,11,20,21,6,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
556,1,31,1,15,1,5,6,5,2,4,3,7,10,0,1,10,8,17,5,5,4,1,2,2,1,1,1,3,1,2,2,3,4,1,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
557,1,31,1,29,1,6,3,3,4,4,6,6,24,0,1,2,8,8,8,5,3,2,3,6,1,2,1,2,2,1,4,1,1,1,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
562,1,31,1,30,1,7,7,7,7,7,7,7,38,1,1,5,4,18,7,7,8,8,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
594,1,31,1,3,1,6,4,4,6,6,7,6,15,0,1,10,7,10,8,9,6,1,1,1,1,1,1,1,1,1,3,2,2,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
626,1,31,1,13,1,4,3,2,4,3,5,1,30,1,1,9,6,13,6,7,5,8,9,8,1,4,4,5,5,6,5,4,6,6,3,1,0,1.35,0,0.95,0.75,0,0,0,-0.05,-0.25,1.55,0,1.15,0.95,0,0,0.35,0,-0.05,-0.25,1.55,1.35,1.15,0,0,0.55,0,0.15,-0.05,-0.25,0
682,1,31,1,1,1,5,5,4,4,5,3,7,20,1,1,13,10,18,9,8,9,11,10,11,1,3,1,1,1,1,1,4,1,3,1,1,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
692,2,31,1,24,1,4,4,4,5,4,3,6,27,1,1,3,5,9,7,9,8,9,9,8,1,5,5,4,3,5,3,5,3,5,5,1,0,0,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
716,2,31,1,22,1,7,4,7,6,7,5,7,30,0,1,8,4,14,9,8,5,4,3,3,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0
771,2,31,1,18,1,6,3,4,7,4,4,6,27,0,1,7,5,13,8,6,4,2,2,5,1,1,1,2,2,1,4,5,2,1,5,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
776,1,31,1,19,1,6,6,4,4,4,7,6,16,0,1,16,13,6,6,4,9,2,2,3,1,4,1,4,1,2,3,4,1,4,3,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
810,1,31,1,17,1,4,4,4,5,6,6,6,3,1,1,15,5,14,8,8,8,7,8,8,1,1,6,6,6,1,7,7,4,1,1,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
835,2,31,1,6,1,6,4,5,4,4,6,6,23,1,1,7,7,17,6,8,6,9,9,9,1,3,3,6,2,1,4,5,3,2,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
901,1,31,2,3,1,6,5,6,6,5,5,6,9,1,1,11,9,24,7,8,6,9,10,10,1,3,5,6,2,3,5,6,2,3,5,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
4,2,30,1,7,1,5,2,2,3,3,7,2,23,0,1,7,10,8,7,6,5,3,3,6,1,4,3,3,3,4,3,4,4,3,3,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
13,1,30,1,13,1,6,5,6,5,5,6,6,3,0,1,13,2,15,9,10,9,9,8,9,1,5,6,6,6,6,6,5,5,6,5,1,0,1.35,1.15,0,0,0,0.35,0,0,-0.25,0,0,0,0,0.75,0.55,0.35,0,-0.05,-0.45,0,0,1.15,0.95,0.75,0,0.35,0,-0.05,-0.45,1
40,2,30,2,13,1,5,5,2,7,4,4,7,38,1,1,7,5,11,7,9,9,11,11,11,1,1,1,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
54,2,30,1,10,1,7,7,7,7,7,7,7,21,0,1,8,3,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
102,1,30,2,12,1,2,4,2,2,3,1,3,15,1,1,11,8,8,8,8,10,11,10,9,1,3,3,4,3,3,4,3,4,3,3,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
134,2,30,1,6,1,7,7,7,1,7,7,7,20,0,1,18,12,17,8,1,6,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
137,1,30,1,22,1,5,7,5,6,6,6,7,12,0,1,10,6,9,6,5,6,4,4,4,1,1,2,2,1,1,2,2,1,1,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
164,1,30,2,8,1,4,3,5,6,7,3,4,1,0,1,13,16,17,5,7,3,1,2,8,1,2,1,6,2,1,3,5,1,1,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
165,1,30,1,16,1,5,6,5,4,5,7,5,30,0,1,7,4,14,7,8,6,5,3,4,1,1,3,2,1,2,4,5,2,6,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,0,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
177,1,30,1,15,1,4,5,4,4,5,3,6,4,0,1,11,8,11,8,6,5,2,3,3,1,3,2,3,1,1,3,2,2,2,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
188,1,30,2,6,1,4,3,4,5,4,4,5,17,0,1,8,7,17,5,5,8,2,3,4,1,4,2,2,1,2,3,4,1,3,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
193,1,30,2,8,1,4,6,3,4,5,5,6,25,1,1,5,4,17,8,9,6,10,10,4,1,3,2,4,2,4,2,6,6,5,5,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
208,1,30,1,9,1,4,5,6,7,6,6,3,36,0,1,5,2,2,9,10,7,9,7,10,1,6,5,7,5,6,6,5,3,7,4,1,0,0,1.15,0,0.75,0.55,0,0,0,-0.45,0,0,0,0,0.75,0,0.35,0,0,-0.25,0,1.35,0,0.95,0.75,0,0.35,0.15,-0.05,-0.45,1
215,1,30,1,23,1,5,4,4,5,5,5,6,35,1,1,6,3,11,9,9,9,10,11,8,1,4,3,6,3,3,2,6,3,4,4,1,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
254,2,30,1,4,1,6,5,3,5,4,6,6,29,0,1,4,4,11,6,7,6,5,3,7,1,2,1,1,1,2,3,2,2,1,2,1,1.55,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
263,1,30,1,22,1,5,4,4,3,5,3,4,37,1,1,7,3,13,8,9,9,10,10,9,1,3,2,5,2,3,3,5,2,5,2,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0
277,1,30,1,7,1,2,3,4,2,5,2,3,16,0,1,10,10,8,4,2,5,1,1,1,1,1,3,2,1,2,3,3,3,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,-0.05,-0.45,0
289,1,30,1,15,1,2,3,4,4,5,6,3,24,1,1,10,6,15,7,9,7,11,10,9,1,3,7,6,4,2,4,6,3,4,6,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
290,1,30,1,9,1,5,5,5,7,6,3,6,13,0,1,10,6,4,8,10,8,10,8,11,1,6,5,6,4,3,3,7,5,5,3,1,1.55,1.35,0,0,0.75,0.55,0,0,-0.05,-0.25,0,0,1.15,0.95,0.75,0.55,0,0,-0.05,-0.45,0,1.35,0,0.95,0,0,0,0,0,-0.45,1
306,2,30,2,16,1,7,4,5,5,6,6,7,29,1,1,6,8,13,8,10,6,10,11,10,1,1,1,1,1,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
316,1,30,2,6,1,5,6,4,6,5,7,7,12,0,1,15,11,7,6,4,1,3,9,2,1,1,1,2,1,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,-0.05,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,-0.05,-0.25,0
405,2,30,1,10,1,3,3,1,3,6,4,4,12,1,1,12,9,12,8,8,6,9,9,9,1,2,1,1,2,1,4,3,3,1,3,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
431,1,30,1,9,1,5,6,3,4,6,7,5,12,0,1,7,5,2,8,9,10,9,8,10,1,3,4,6,5,6,7,5,5,7,4,1,1.55,0,0,0.95,0.75,0,0.35,0.15,-0.05,-0.25,1.55,1.35,1.15,0,0,0,0,0.15,-0.05,-0.45,0,0,0,0,0,0,0,0,0,-0.25,1
454,1,30,1,19,1,7,1,2,6,6,4,5,8,1,1,9,6,6,6,8,6,10,10,11,1,1,2,3,3,4,4,5,4,1,3,1,0,1.35,0,0,0,0,0,0.15,-0.05,-0.25,1.55,0,0,0.95,0.75,0,0.35,0.15,-0.05,-0.25,1.55,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
468,1,30,1,10,1,5,5,6,4,5,4,6,9,1,1,11,12,13,9,8,9,8,9,10,1,5,7,7,5,6,4,6,5,6,5,1,0,1.35,1.15,0,0.75,0.55,0.35,0.15,0,-0.25,0,0,0,0,0.75,0.55,0.35,0,0,-0.25,0,0,0,0.95,0.75,0,0,0,-0.05,-0.45,1
503,1,30,1,10,1,7,6,5,7,4,7,7,16,1,1,12,9,7,8,10,9,11,10,9,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
515,1,30,1,9,1,5,6,4,7,3,5,6,10,1,1,11,5,5,8,10,6,8,10,9,1,7,5,4,5,6,5,3,7,4,6,1,0,0,0,0.95,0.75,0,0.35,0,0,-0.45,1.55,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0,0.35,0.15,0,-0.45,1
561,1,30,1,10,1,4,7,5,5,6,6,6,35,0,1,5,9,8,8,7,10,9,11,9,1,6,5,5,6,5,6,6,7,7,4,1,0,1.35,0,0.95,0.75,0.55,0,0,-0.05,-0.45,0,0,1.15,0.95,0,0,0.35,0.15,-0.05,-0.25,0,0,1.15,0,0,0,0.35,0.15,0,-0.45,1
570,1,30,2,7,1,7,5,6,7,7,7,7,28,1,1,8,3,7,8,11,8,11,11,9,1,5,4,4,1,4,5,7,2,5,5,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,1.35,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0,0.35,0.15,-0.05,-0.25,0
578,1,30,1,10,1,5,4,2,4,4,2,6,27,0,1,6,3,15,8,9,8,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
582,1,30,2,6,1,3,6,2,6,4,3,7,26,0,1,4,2,8,4,7,5,2,2,3,1,2,3,4,2,2,2,4,2,1,3,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.25,0
629,1,30,1,20,1,5,3,3,5,4,6,2,19,1,1,11,10,11,6,7,7,8,8,6,1,5,7,7,2,1,3,7,3,7,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
631,2,30,1,8,1,7,4,4,1,4,4,7,10,1,1,13,5,13,11,10,8,11,11,11,1,7,1,4,1,1,7,7,4,7,7,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
656,1,30,2,7,1,6,5,4,5,6,6,7,28,1,1,7,4,16,4,9,8,10,11,8,1,4,2,3,2,3,1,5,2,3,3,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0
657,1,30,1,10,1,5,4,4,5,7,5,6,37,0,1,4,9,7,8,9,7,10,9,11,1,5,7,6,7,5,7,5,6,6,6,1,0,1.35,0,0,0.75,0,0,0,-0.05,-0.45,0,1.35,1.15,0,0,0,0.35,0,0,-0.25,0,0,1.15,0.95,0,0,0.35,0,0,-0.45,1
720,2,30,1,5,1,6,7,5,7,6,7,7,17,0,1,9,6,13,8,5,8,4,5,3,1,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
736,2,30,1,14,1,7,7,7,6,6,7,7,39,0,1,9,7,14,5,8,9,3,3,8,1,2,6,6,2,2,2,6,2,2,6,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
737,1,30,1,10,1,5,6,6,7,5,6,7,8,0,1,5,9,6,9,8,10,9,11,10,1,7,6,6,5,5,6,7,6,6,5,1,0,1.35,1.15,0,0.75,0.55,0.35,0.15,0,-0.25,0,0,0,0,0.75,0.55,0.35,0,0,-0.45,1.55,0,0,0.95,0.75,0,0,0,-0.05,-0.45,1
740,2,30,1,6,1,7,5,7,5,7,6,7,35,1,1,2,3,18,9,10,9,11,11,10,1,3,1,6,1,4,4,6,1,1,1,1,0,0,1.15,0,0,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,1.55,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
779,2,30,1,5,1,6,6,4,5,4,5,6,22,1,1,7,7,16,6,7,8,9,8,6,1,1,1,2,3,1,4,1,2,1,2,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0,0.35,0.15,0,-0.25,0
783,1,30,1,10,1,5,6,6,7,5,5,4,38,1,1,6,10,8,8,9,10,8,9,10,1,5,7,5,5,5,6,6,7,6,6,1,1.55,1.35,1.15,0,0.75,0,0.35,0.15,0,-0.25,0,1.35,0,0,0.75,0.55,0.35,0,0,-0.45,1.55,0,0,0.95,0,0,0,0,-0.05,-0.45,1
